Wavelength (nm),Reflectance POS 171 (%R),Reflectance POS 229 (%R),Reflectance POS 287 (%R),Reflectance POS 345 (%R),Reflectance POS 403 (%R),Reflectance POS 1040 (%R),Reflectance POS 1097 (%R),Reflectance POS 1154 (%R),Reflectance POS 1211 (%R),Reflectance POS 1268 (%R),Reflectance POS 1373 (%R),Reflectance POS 1314 (%R),Reflectance POS 1255 (%R),Reflectance POS 1196 (%R),Reflectance POS 1137 (%R),Reflectance POS 728 (%R),Reflectance POS 670 (%R),Reflectance POS 612 (%R),Reflectance POS 554 (%R),Reflectance POS 496 (%R),Reflectance POS 1244 (%R),Reflectance POS 1186 (%R),Reflectance POS 1128 (%R),Reflectance POS 1070 (%R),Reflectance POS 1012 (%R),Reflectance POS 607 (%R),Reflectance POS 548 (%R),Reflectance POS 489 (%R),Reflectance POS 430 (%R),Reflectance POS 371 (%R),Reflectance POS 196 (%R),Reflectance POS 197 (%R),Reflectance POS 198 (%R),Reflectance POS 199 (%R),Reflectance POS 200 (%R),Reflectance POS 184 (%R),Reflectance POS 241 (%R),Reflectance POS 298 (%R),Reflectance POS 355 (%R),Reflectance POS 412 (%R),Reflectance POS 873 (%R),Reflectance POS 931 (%R),Reflectance POS 989 (%R),Reflectance POS 1047 (%R),Reflectance POS 1105 (%R),Reflectance POS 889 (%R),Reflectance POS 1003 (%R),Reflectance POS 684 (%R),Reflectance POS 799 (%R),Reflectance POS 1033 (%R)
563.9819946,9.966100693,10.12413025,10.83880901,9.974655151,10.35709286,32.04490662,31.85333824,31.32315254,31.10767365,30.85559654,41.87914276,41.90539551,41.10187531,41.91200256,41.63949966,67.64493561,67.72622681,67.64555359,67.93117523,68.01126862,11.7888155,11.54290867,11.59984779,11.6184063,11.36215973,16.81572342,17.39043427,17.26861572,17.49664307,17.94449806,9.129535675,9.559271812,9.380120277,9.412890434,9.420601845,4.384782314,4.600309849,4.390411854,4.092289925,4.209199905,28.04063225,28.79462242,28.46005249,28.66768265,29.50982666,74.5477829,74.81445313,78.19250488,78.05640411,77.60791016
563.0092163,10.21479034,10.23554039,10.75055695,10.06798267,10.14459038,32.24364471,32.09492874,31.37355804,30.96788788,31.31332779,42.2959671,42.27913666,41.47913742,42.27840424,42.17521667,67.34975433,67.74391174,67.56420898,67.79692841,67.97761536,11.67052555,11.77588844,11.36916542,11.63490772,11.6307106,17.01260948,17.26395416,17.45189667,17.69470406,18.05699539,9.316153526,9.706595421,9.473711967,9.430088043,9.494252205,4.315986156,4.629659653,4.286026955,3.995142937,4.140247345,28.63250923,29.40621376,29.11767387,29.44075203,29.96111488,74.55617523,75.03202057,78.30089569,78.43087006,77.71243286
561.9987183,10.03950691,10.31757736,10.92873383,10.2042942,10.54481602,32.10353088,32.09337234,31.50955963,31.47729301,31.19949722,42.92041779,42.71537399,41.98631287,42.83797455,42.69197464,67.18808746,67.65693665,67.25715637,67.63186646,67.80435181,11.79545212,11.68938351,11.51801014,11.64521313,11.58265877,16.9920578,17.66082001,17.50555801,17.67397308,18.08799553,9.333324432,9.825071335,9.403264046,9.488427162,9.686063766,4.214866638,4.524564743,4.382158756,4.113019466,4.227488041,29.25251961,29.86088371,29.51714134,29.97763824,30.55542374,74.7042923,74.90284729,78.10152435,78.32836914,77.48305511
560.9880981,10.1763258,10.43402767,10.86649513,10.21861935,10.47998619,32.46379852,32.28948212,31.70122719,31.46376991,31.374506,43.37408066,43.36434174,42.60110855,43.52711105,43.14015198,66.97724152,67.48443604,67.24601746,67.36800385,67.54538727,11.8637619,11.62042427,11.48791599,11.70815277,11.71658802,17.18088913,17.42829514,17.76449203,17.65073395,18.08025742,9.358407974,10.05645943,9.690925598,9.685245514,9.814535141,4.387844563,4.615996838,4.432673931,3.933839083,4.162336826,29.75003815,30.44994164,29.9510994,30.38787842,31.09392738,75.03182983,75.06394196,78.3061676,78.33196259,77.54003906
560.0145874,10.11968136,10.48508358,10.89094543,10.13112068,10.66071606,32.45182037,32.3122406,31.68893242,31.46615601,31.68031311,43.89237595,43.74980164,43.11618042,44.02631378,43.55393982,67.25666809,67.62750244,67.3024826,67.33852386,67.47285461,11.87283134,12.06475925,11.79094791,11.69587898,11.63840866,17.35030365,17.52249527,18.08043861,18.13236618,18.28427315,9.545743942,10.21090031,9.732851982,9.841252327,9.887629509,4.508100033,4.387913227,4.414905071,4.257657528,4.062014103,30.25178909,31.21495247,30.59841156,30.88355446,31.69325066,74.94309235,75.11066437,78.25518799,78.45792389,77.79032898
559.003418,10.16594982,10.51801014,10.72728062,10.33294582,10.54868889,32.52819824,32.46024323,31.56642914,31.66656876,31.48186874,44.24500275,44.18972015,43.58818436,44.32444,44.14140701,67.07565308,67.33312988,66.88913727,67.27765656,67.48965454,12.08600044,12.0014019,11.6105032,11.69422913,11.63026428,17.20339966,17.75340271,17.9206543,17.87880898,18.2830143,9.853093147,10.31224918,9.96487236,9.873531342,9.947546005,4.417798042,4.682785034,4.445659637,3.963167191,4.14135313,30.81347275,31.61354446,31.2193985,31.52429771,32.19914627,75.04610443,75.37164307,78.51429749,78.43742371,77.8309021
557.9920654,10.29868507,10.62547684,10.86888123,10.27886391,10.56191444,32.87254715,32.52366638,32.05909729,31.75042534,31.6170063,44.86022949,44.82770157,44.40932083,45.09783173,44.71871948,67.00626373,67.20326996,66.94749451,67.35652924,67.24433899,11.85909176,12.03493214,11.75949955,11.98928833,11.63030148,17.52838135,17.79978561,17.88707161,18.05275917,18.44820595,9.894030571,10.58322144,10.2223711,9.926399231,10.3065815,4.3826437,4.585951805,4.287268162,4.070904732,4.204917431,31.49448967,32.26428986,31.67581177,32.19329071,32.95108414,75.36234283,75.43373871,78.68887329,78.83399963,77.94970703
557.0178223,10.36532688,10.6943655,11.00627232,10.36372852,10.70707703,32.9553566,32.54855728,31.94043922,31.83603287,31.65740395,45.60593033,45.33828735,44.56555176,45.3331871,45.25662994,66.9875946,67.18975067,66.98876953,67.29340363,67.22309875,12.04286671,12.0962677,11.82670021,12.05430222,11.73596573,17.55549622,18.01028633,18.0463562,18.08732986,18.70746231,9.921030998,10.46960831,10.235569,10.36070919,10.40744305,4.426522255,4.567453384,4.604371071,4.094089031,4.348730087,32.0446167,32.91117096,32.19221115,32.56015396,33.509758,75.48889923,75.63859558,79.02827454,78.98364258,78.29325867
556.0059814,10.50019169,10.73226452,11.04984474,10.43186665,10.76395416,32.95248032,32.61867142,32.03732681,31.77839279,31.81343079,45.79811859,45.65290833,45.17938614,45.84874344,45.60106659,66.51615143,66.8340683,66.60591888,66.85178375,66.90344238,12.07389164,12.00778008,11.73842239,12.07568264,11.78598213,17.76931763,18.0371151,18.29255104,18.21135521,18.79265022,10.13412476,10.69512081,10.34814548,10.33169651,10.60721302,4.522859097,4.592544556,4.531610012,4.082047462,4.098846912,32.37360764,33.32819748,32.74781799,33.08577728,34.013237,75.30935669,75.40972137,78.79959869,78.87171173,78.37860107
554.9937744,10.4020195,10.72793102,11.00584507,10.54247665,10.80667019,32.9967308,32.80290222,31.95002937,31.97363091,31.8390522,46.40599823,46.3877182,45.71401596,46.55547333,46.16717911,66.42572784,66.66005707,66.48923492,66.76358032,66.96125793,12.14242649,12.23985291,11.9701767,12.07886791,12.02921104,17.68288994,18.33121872,18.37899208,18.5569725,18.66629219,10.39405537,10.94063091,10.54385853,10.5114069,10.80718803,4.527714252,4.623717308,4.206020355,4.119181156,4.23031044,33.05962753,33.87970352,33.5135231,33.7083168,34.44745636,75.60161591,75.69219208,79.17378235,79.13184357,78.54724884
553.9814453,10.41500759,10.82335472,11.12925148,10.63578701,10.88388443,32.88349152,32.83176041,32.23410797,31.9636879,32.02226257,46.98084641,46.91122818,46.19668198,47.20867157,46.5991478,66.2335968,66.46882629,66.22055054,66.39653015,66.69880676,12.17102623,12.18059349,11.96592236,12.17552567,11.9173317,17.77511024,18.36341095,18.44124603,18.46930504,18.84963417,10.3616972,10.91792011,10.80832863,10.68404102,10.83824825,4.474046707,4.565214634,4.328996181,4.056893349,4.293214798,33.75966263,34.53544617,33.88807297,34.47159958,34.90449905,75.64743042,75.76422119,79.08396149,79.04064178,78.36158752
553.0063477,10.48545647,10.76200485,11.31340218,10.55739784,10.89985657,33.14961243,32.84473801,32.26813507,32.01908875,31.96128845,47.4578743,47.46307373,46.77441025,47.69974136,47.31305695,66.0606842,66.40274811,66.08634949,66.18839264,66.23397827,12.3119173,12.27372932,12.07161903,12.16800404,12.04372692,17.9677887,18.43991661,18.5650177,18.54794693,19.0138855,10.6040659,11.187356,10.86931705,10.80936432,10.87556362,4.380779743,4.439766407,4.48347044,4.029452801,4.147992134,34.31230927,35.11042786,34.56043625,35.06077576,35.62953949,75.79276276,75.97119904,79.42111206,79.22525024,78.63456726
551.9934692,10.58474731,10.83703613,11.34725571,10.63044262,10.94820118,32.98249054,32.96307373,32.28527832,32.03738785,32.12460709,47.95630646,47.95521164,47.22609711,47.86462021,47.69966125,65.60340881,65.90894318,65.59907532,65.94351196,66.02102661,12.3692379,12.23282814,11.89388084,12.11071873,11.95449734,18.15555573,18.38608742,18.68191719,18.58156586,19.21312141,10.61487007,11.35409641,11.0647459,10.97994804,11.10473824,4.308073044,4.634127617,4.333696842,4.140866756,4.109250546,34.65628052,35.57878113,35.13264465,35.41033936,36.13254547,75.83243561,75.91643524,79.28569031,79.23804474,78.76013947
551.0178833,10.72171593,10.83384705,11.32555485,10.62990379,10.94705391,33.22202682,32.82662201,32.30210114,32.15441895,31.99431038,48.34048462,48.21113205,47.63047791,48.49133301,48.09309387,65.35250854,65.66133118,65.25569153,65.54192352,65.60528564,12.28843212,12.19514084,12.06829071,12.1300602,12.19052315,18.19660187,18.6999321,18.69861794,18.716856,19.16133118,10.98306942,11.56338215,11.14451694,11.06777668,11.31152248,4.465902805,4.585918903,4.397152901,4.210090637,4.092167377,35.26513672,36.11099243,35.46849442,35.971241,36.53538895,75.75405884,75.91828918,79.31756592,79.42738342,78.85242462
550.0045776,10.51283073,10.92077446,11.29162979,10.74594021,10.90406609,33.06481934,32.86645889,32.15936661,32.07304001,31.92692375,48.84351349,48.92435837,48.14102936,49.02722549,48.55140305,65.16532898,65.45432281,65.22719574,65.35035706,65.57830811,12.36271095,12.25161552,11.92237186,12.17998981,12.08613777,18.12220192,18.77532196,18.79330826,18.93457413,19.17189217,11.0866375,11.52878666,11.38140202,11.34281349,11.46542549,4.456146717,4.664073944,4.33036375,4.081861496,4.239953041,35.81731033,36.47588348,35.94771194,36.33452225,37.13204956,75.99886322,76.07489014,79.49163055,79.52350616,78.74751282
548.9910278,10.71329308,10.81480217,11.37229538,10.59939575,11.03031158,33.07013702,32.86941528,32.17261887,32.08982468,32.06569672,49.35078812,49.37575531,48.63409805,49.48525238,49.26803207,64.76480103,65.25352478,64.94768524,64.96398926,65.17103577,12.34617519,12.44068623,12.03015327,12.30493736,12.06341267,18.27165985,18.91578293,18.92350388,18.966856,19.27179337,11.29125118,11.79862499,11.53781414,11.50466061,11.59512711,4.269360542,4.616152763,4.399734497,4.17526865,4.197657585,36.44688416,37.07548141,36.5853653,36.90457535,37.70240402,76.02010345,76.21621704,79.57824707,79.6520462,79.10279846
548.0147705,10.65264225,10.89897633,11.42716599,10.81020355,10.86341572,33.05844498,32.85668945,32.09796143,32.04244614,31.88352585,49.78997803,49.80331802,49.26303482,50.00331879,49.67824936,64.14684296,64.67005157,64.26071167,64.52635193,64.65843201,12.43524742,12.345788,12.0969162,12.32343578,12.23039913,18.29261398,18.89969063,18.9217186,18.96677971,19.37912941,11.36351585,12.04121304,11.62125301,11.58468628,11.72364426,4.321678162,4.639358044,4.436015129,4.103480816,4.264844418,36.73509598,37.55796432,37.06732559,37.53974533,38.22611237,76.03890991,76.27162933,79.49660492,79.65583801,78.93743134
547.0007324,10.6076479,10.95221043,11.40591335,10.68648624,11.08448982,33.06177902,32.69540405,32.08306122,32.08372116,31.86663437,50.29961014,50.34469223,49.7940979,50.47322464,50.16910553,63.94232941,64.17852783,64.00426483,64.14356232,64.31181335,12.33879566,12.416852,12.10644054,12.36719704,12.17510891,18.44097137,18.95406723,18.96539688,19.13745499,19.52587128,11.58906174,12.08205128,11.85144138,11.84074116,11.83386326,4.504012585,4.630723953,4.430891037,4.06150341,4.305955887,37.36113739,38.08475876,37.58636856,37.93309021,38.72836685,76.16513062,76.47414398,79.74167633,79.7603302,79.22769165
545.9863892,10.77627277,10.8906126,11.46515179,10.81836128,10.99949646,32.93707657,32.64652252,32.01865005,31.95750046,31.69710922,50.81803131,50.63980865,50.03715134,50.88183975,50.51185608,63.47763443,63.80341721,63.22544861,63.61389923,63.7518692,12.42574501,12.34476662,12.20280838,12.42844868,12.18715858,18.43649673,18.89163589,19.09710503,19.11050224,19.58301544,11.69019127,12.26617241,12.0714798,11.89222336,12.06494999,4.3788867,4.655973434,4.457920074,4.049207687,4.212184429,37.70790863,38.4485817,37.91454697,38.36090469,39.11970139,76.08023071,76.33398438,79.69421387,79.72302246,78.97121429
545.0094604,10.76473427,11.00577164,11.38136578,10.79689789,11.0053072,32.81046295,32.68706512,32.05561829,31.92826271,31.80163193,51.22302246,51.15139008,50.53894043,51.18040466,50.99422455,63.09342957,63.37400818,62.95375824,63.35049438,63.33233261,12.50767231,12.51114464,12.23091793,12.2806921,12.30251217,18.57489204,19.05297279,19.1497097,19.11979675,19.50403214,11.84167194,12.35403538,12.10513592,12.13206863,12.11891079,4.45584774,4.627536774,4.441258907,4.042784691,4.163092613,37.97518921,38.8355751,38.27859116,38.83871841,39.5029068,76.24468231,76.43793488,79.80422974,79.81965637,79.06848907
543.9946899,10.73519325,10.98950863,11.2889843,10.78364658,11.01538086,32.728405,32.45215225,31.95479584,31.87617111,31.6393013,51.61873245,51.60987473,50.90720749,51.72991943,51.28283691,62.47133636,62.74937439,62.39341354,62.60163879,62.72848129,12.4583931,12.42812157,12.13096714,12.29697514,12.21927834,18.56441689,18.98381996,19.10162926,19.0854435,19.54483223,11.95801544,12.59327698,12.3864603,12.18592262,12.32396889,4.370811939,4.566405773,4.382279396,4.07535696,4.226299763,38.45640945,39.26890945,38.82915878,39.19463348,39.81705856,76.29735565,76.44413757,79.81555176,79.85630798,79.20437622
543.0172729,10.70355225,10.99026108,11.47434425,10.83107853,11.06677532,32.61771393,32.46426773,31.81074333,31.72307014,31.56325531,51.95627975,52.02308273,51.42577744,52.09864807,51.83896255,62.06750107,62.31220245,61.95424652,62.17209625,62.26503754,12.43126202,12.45830059,12.20239735,12.35501862,12.14323235,18.70376396,19.04138756,19.16805267,19.30458641,19.60230255,12.21051216,12.75507164,12.52490711,12.40547848,12.46908092,4.469833374,4.665893555,4.465173721,4.113498688,4.270032883,38.93629456,39.64793396,39.12344742,39.54372025,40.25601578,76.24820709,76.51540375,79.90685272,79.90318298,79.15859985
542.0020752,10.73877048,10.96038532,11.47578049,10.7757225,11.0841732,32.44276047,32.25515366,31.66576385,31.52815437,31.3868351,52.33360672,52.37545395,51.76589966,52.48609161,52.20729828,61.34383011,61.61937714,61.24803543,61.50706482,61.56771088,12.43927574,12.39668274,12.17504025,12.38173389,12.22765446,18.60633659,19.01125526,19.1170311,19.26047707,19.63488007,12.27133751,12.85677814,12.61680317,12.53885365,12.60353184,4.4022789,4.599908352,4.471055508,4.113718987,4.191736698,39.17998886,39.91385269,39.45747375,39.8433876,40.51726913,76.28632355,76.46848297,79.82984161,79.83680725,79.16024017
540.9865723,10.71549225,10.94866657,11.44766808,10.74799919,11.0804472,32.30928421,32.19301224,31.55335426,31.43642616,31.25538445,52.61173248,52.67573166,52.06523514,52.82547379,52.48352814,60.73910141,61.13667297,60.78834534,61.04767227,61.10277939,12.44228268,12.44561291,12.22586823,12.34639549,12.15107632,18.58834267,19.10221291,19.19584084,19.25231171,19.64023972,12.42020893,12.96546459,12.72267246,12.66850281,12.75739193,4.402862549,4.659263134,4.446134567,4.020720959,4.198307037,39.45991135,40.26229858,39.71667099,40.15014267,40.8347435,76.2753067,76.48150635,79.83946991,79.83737946,79.20898438
540.0084839,10.72822189,10.8887558,11.38686085,10.65119839,11.07606983,32.11962891,31.97228622,31.4170208,31.2279911,31.20004463,53.01422501,53.03461075,52.40559006,53.12437439,52.76094055,60.21678543,60.52043533,60.06767654,60.29360962,60.4060936,12.36815929,12.4824152,12.18754959,12.25377274,12.12410736,18.59642029,19.07230949,19.12155151,19.17228508,19.58600998,12.57085991,13.13068581,12.83230019,12.72982502,12.84255409,4.450368404,4.718781948,4.374499321,4.022623062,4.190655708,39.73265076,40.42540741,39.9475441,40.37827301,41.14092255,76.36679077,76.53313446,79.82913208,79.84403229,79.17642975
538.9926147,10.68938446,10.9305315,11.31984043,10.67126656,10.93760586,31.83479691,31.69866753,31.20542717,31.07605362,30.94667816,53.19874191,53.21049118,52.66032791,53.46923447,53.08879089,59.37489319,59.68864441,59.29391479,59.5395813,59.59249115,12.31279755,12.30975723,12.1294651,12.30492115,12.19769001,18.58068275,18.95356369,19.10248184,19.17419052,19.55296707,12.67319775,13.2902174,12.91498089,12.84851265,12.91039848,4.429932117,4.552440643,4.349607468,4.084971905,4.171784401,39.96903992,40.66671753,40.20661163,40.54881668,41.27355194,76.16954803,76.38832855,79.71945953,79.68730164,79.09727478
538.0140991,10.70983887,10.83505058,11.33398247,10.65894794,10.95683384,31.71185493,31.55111122,31.08699036,30.89171982,30.70786285,53.63346481,53.6238327,53.10316849,53.7902832,53.3863945,58.7503891,59.12133026,58.68690491,58.85195923,58.9969635,12.31555367,12.30703926,11.97747135,12.35024071,12.09939766,18.58684731,18.90937424,19.05970955,19.13588524,19.5817852,12.75619888,13.48422813,13.06038761,12.96652699,13.03410053,4.433096409,4.552910805,4.376228809,4.060939789,4.246994019,40.21420288,40.93335724,40.46192169,40.82582474,41.46910477,76.26774597,76.45467377,79.92023468,79.85639191,79.17392731
536.9976807,10.59183693,10.8772068,11.35973644,10.67815018,10.93634033,31.56663513,31.2851696,30.78268814,30.77082253,30.6143856,53.94202042,53.85765457,53.30410004,54.15869522,53.72620773,58.09039307,58.37295151,57.99604797,58.16178894,58.27938843,12.34018612,12.29244614,12.10262871,12.28019238,11.99883366,18.5266571,18.99520683,19.11166382,19.19451141,19.5609436,12.84115601,13.41153526,13.13605499,13.13001537,13.15570641,4.427185059,4.57396698,4.331925392,4.086328506,4.102687359,40.42329788,41.05498505,40.57831573,40.93153,41.65866852,76.35759735,76.52322388,79.83711243,79.79901123,79.22416687
536.0187378,10.62786198,10.84671021,11.33549404,10.71611595,10.97170925,31.47430992,31.20786285,30.71904755,30.56234169,30.44063377,54.22545624,54.20963287,53.61170959,54.47848511,54.08538437,57.35515213,57.73066711,57.34057999,57.50850296,57.7888031,12.30336094,12.34992409,12.09727001,12.20013428,12.03920269,18.49179077,19.04954529,19.1292038,19.19194031,19.54761887,12.96674347,13.57542229,13.31655788,13.1853075,13.2469101,4.401464939,4.547534466,4.371565342,3.925202847,4.150392532,40.55657196,41.35004425,40.71824646,41.16575241,41.83824539,76.40755463,76.55229187,79.94127655,79.88864136,79.26957703
535.0018311,10.62550068,10.87278461,11.34200573,10.76426983,11.08782768,31.26382256,30.98848534,30.4896946,30.44252968,30.29471016,54.65696335,54.5908699,54.00808334,54.70647049,54.39375687,56.71143341,56.94547272,56.58695221,56.73530579,56.94198608,12.27538204,12.27226448,12.06569099,12.18572617,12.14153194,18.71590996,19.02942467,19.20890427,19.27519035,19.62013435,13.08700275,13.77347088,13.46909237,13.41888332,13.44832897,4.431696415,4.651566505,4.442763805,4.114398479,4.237542629,40.70526123,41.44776154,41.01229095,41.42407227,42.0479126,76.38349915,76.62400818,80.04698944,80.04269409,79.36676788
533.9848022,10.61071873,10.84217834,11.37233925,10.7012291,10.98755264,31.02214432,30.82747841,30.32743645,30.27405167,30.09567642,54.84563828,54.86662292,54.30648804,55.07589722,54.82514572,55.93011856,56.23783493,55.74658585,56.01168823,56.15991974,12.38717175,12.30234528,12.06553173,12.27905273,12.07171726,18.63669014,19.04112053,19.1332531,19.25666809,19.66461182,13.2199955,13.81147099,13.62442398,13.5142107,13.57183743,4.470434189,4.615583897,4.359418869,4.132114887,4.198389053,40.85136032,41.52550507,41.04172897,41.43584442,42.04620743,76.40097046,76.65297699,79.9969635,79.99262238,79.37715912
533.005127,10.61768532,10.89211082,11.29266739,10.70193768,10.99288654,30.85978317,30.67612648,30.21583176,30.10654068,29.92435455,55.17844009,55.09090424,54.58119583,55.28651428,55.01171875,55.29421616,55.58030701,55.10003662,55.3612175,55.41350937,12.3136797,12.28505802,11.96402359,12.2149868,12.09097195,18.63835907,19.08650208,19.15600204,19.27993584,19.56162643,13.33067417,13.82423973,13.62314987,13.59029007,13.64383698,4.398997307,4.619197369,4.408978462,4.074511528,4.287056446,40.83666611,41.59513092,41.0436058,41.53824615,42.11183929,76.38993073,76.66047668,80.06422424,80.01696777,79.3183136
531.9876099,10.6145525,10.87670326,11.28685665,10.63599396,10.92974663,30.70541,30.42204285,29.97839737,29.88573837,29.71331787,55.37188721,55.36629105,54.78381348,55.55403137,55.28033829,54.37763977,54.70015335,54.23587418,54.39663696,54.55238342,12.28032494,12.2704277,11.97989178,12.20730686,12.03434944,18.53647614,19.01844025,19.13899994,19.27350235,19.65330315,13.28345108,14.00568295,13.73061848,13.63562012,13.67784023,4.363128662,4.590191841,4.459941387,4.066596508,4.110564709,40.82638931,41.4982338,41.11821365,41.50954056,42.10640335,76.3401947,76.69207001,79.95301819,79.99635315,79.3927536
531.0075073,10.66676712,10.80139446,11.36847878,10.68023491,10.97934246,30.4282093,30.31147957,29.86574173,29.7299614,29.56398964,55.62644577,55.63776016,55.1121788,55.82427216,55.50029755,53.62332535,53.94541168,53.47701263,53.72805023,53.82661057,12.28643322,12.23971081,11.9867878,12.17443752,12.0724287,18.62035561,19.10613632,19.19592857,19.35120392,19.70991707,13.49757195,14.26342106,13.95940971,13.86350536,13.834445,4.448316574,4.706504345,4.388162136,4.172736645,4.256034374,41.00668716,41.60468292,41.02041626,41.52240753,42.18788528,76.5096283,76.75699615,80.1237793,80.13800812,79.42437744
529.989502,10.65691948,10.88380718,11.34830189,10.68562031,10.95610809,30.18031693,29.99075127,29.63764381,29.55267334,29.36087036,55.91241074,55.97273636,55.45390701,56.18545532,55.87411499,52.73205185,53.00800323,52.55679321,52.74726105,52.95244598,12.2996397,12.28106022,12.05055809,12.22478485,12.08640003,18.71913528,19.13903809,19.28622818,19.31186867,19.70398331,13.61282444,14.32168674,14.12783432,13.9343996,14.06151962,4.498589516,4.647626877,4.395013332,4.139814854,4.195341587,40.9250679,41.57435989,41.14086151,41.49110794,42.16666412,76.64326477,76.81485748,80.21200562,80.18784332,79.53453827
529.0090332,10.63024807,10.9236908,11.37246227,10.74330807,11.00067329,30.05007553,29.84723473,29.48257637,29.35663223,29.19523621,56.18865585,56.18082428,55.67198563,56.43730164,56.1503067,51.91685104,52.2503624,51.76065445,52.00908661,52.09939575,12.2875061,12.28283024,12.08810806,12.212183,12.13919926,18.7655468,19.2262764,19.35910606,19.37826729,19.75878525,13.76935673,14.41090965,14.18536949,14.03512383,14.11784935,4.402625084,4.616104603,4.364377499,4.074678421,4.211675644,40.86818695,41.50696564,41.07136536,41.5192337,42.11297226,76.63265228,76.9209671,80.22122955,80.28443909,79.6151123
527.9904785,10.66918564,10.8953867,11.35363483,10.70164299,11.01732063,29.85163689,29.64708138,29.38870811,29.2117157,29.03910637,56.43413544,56.44115829,55.93019867,56.68575668,56.31914902,51.13800049,51.47476196,51.0137558,51.17420959,51.28753281,12.30789757,12.31692028,12.10577297,12.26934147,12.07203484,18.78126335,19.27500153,19.34158897,19.40407372,19.85898018,13.8520422,14.54901123,14.35139942,14.12617111,14.22303772,4.476195335,4.66274786,4.34782362,4.107726574,4.214836121,40.74946213,41.44924545,40.9692688,41.45075989,42.00278854,76.76244354,76.9521637,80.35554504,80.33162689,79.6942749
527.0095215,10.65560818,10.91852283,11.30844307,10.71448708,11.08051872,29.63411522,29.46436691,29.08621407,29.01100159,28.86315536,56.71527863,56.68582153,56.18495941,56.98345184,56.67189407,50.29627609,50.53719711,50.18212128,50.23460388,50.42720413,12.26353741,12.39276123,12.10274315,12.28453636,12.11823654,18.85944366,19.35117722,19.38488388,19.47668266,19.893713,13.92540932,14.65415668,14.41672325,14.30498791,14.32993412,4.378670692,4.556818962,4.346383572,4.036739826,4.225095272,40.62589264,41.26291656,40.85071564,41.29069138,41.92834473,76.76031494,77.06930542,80.40512085,80.45239258,79.71770477
525.9906616,10.74049282,10.91858292,11.39619446,10.8782177,11.00638199,29.46737671,29.25338364,28.9202919,28.89795876,28.63162231,57.03833008,56.93085861,56.46313858,57.29380798,56.90438843,49.40497208,49.74655533,49.23235321,49.36502457,49.59435272,12.3093071,12.46453667,12.21376038,12.32462978,12.14287567,19.00048828,19.38478661,19.4903698,19.57508659,20.01141548,14.18670082,14.80329609,14.5633831,14.34856606,14.46614838,4.399521351,4.561508656,4.375840187,4.018075943,4.170703888,40.51036453,41.13228607,40.73188019,41.14140701,41.72914505,76.90596771,77.18678284,80.54773712,80.59165192,79.85664368
525.0092163,10.77109909,11.00376606,11.46340084,10.80821133,11.09202194,29.31746292,29.01436424,28.69236183,28.68767929,28.48069763,57.23393631,57.1987915,56.72962189,57.45405579,57.21012878,48.55990601,48.84986496,48.45196152,48.63859558,48.76615143,12.37240028,12.387187,12.16091919,12.33399963,12.25500488,18.92469978,19.51066399,19.71072769,19.63180542,20.1032753,14.23950672,14.91986179,14.63651848,14.51808357,14.59610271,4.425487041,4.534018993,4.41133213,4.073074341,4.089194298,40.40626144,40.94723892,40.58529663,41.02755356,41.6428299,77.06892395,77.24208069,80.65615845,80.68949127,79.99625397
523.9898682,10.76586437,11.01484489,11.43949318,10.78229904,11.17790413,28.98042297,28.71611023,28.49041176,28.49382401,28.23309898,57.40971375,57.49297714,57.10287857,57.81215286,57.53545761,47.52362442,47.84346771,47.34759521,47.5927887,47.69563675,12.46766186,12.49119377,12.24478817,12.43552017,12.25222397,19.17716789,19.66932106,19.674963,19.64879036,20.04188347,14.40138817,15.19402981,14.90755558,14.66428375,14.7177248,4.300230503,4.60960722,4.269864559,4.051394939,4.232216835,40.18096161,40.81905746,40.33839035,40.74173355,41.30014801,77.14234924,77.44110107,80.81573486,80.7135849,80.15797424
523.0079956,10.79009628,11.17803478,11.57440567,10.95288658,11.19384861,28.84565544,28.47616386,28.3004818,28.2601738,28.16385269,57.83678818,57.89050293,57.4071579,58.0944252,57.91035843,46.69452667,46.96557236,46.61403656,46.70942307,46.8360939,12.48936176,12.45263863,12.24182034,12.42890072,12.04324245,19.35847282,19.78715324,19.93431091,19.9052887,20.4336071,14.55921555,15.31598091,14.97081661,14.85957813,14.9765749,4.444699287,4.602405071,4.40212822,3.997301579,4.264591217,39.96671295,40.60525131,40.20759583,40.63302231,41.10587692,77.4516983,77.67663574,81.15760803,81.12445831,80.35147858
521.9882202,10.87268925,11.17387867,11.70696735,10.91701031,11.24228954,28.53507996,28.27859879,28.14689827,28.06971931,27.88665962,58.07120132,58.00307846,57.72293091,58.3992424,58.15699005,45.8694725,46.16567612,45.52532578,45.82164383,45.96326828,12.64962673,12.58925915,12.2694025,12.53694916,12.31270123,19.25393105,19.8229866,19.92354965,19.95930672,20.4527092,14.7146244,15.55854225,15.15218163,15.00653076,15.07156086,4.298449993,4.597284794,4.42757225,4.130298615,4.312466145,39.79098129,40.3073349,39.87778473,40.26881027,40.89550781,77.52515411,77.85597229,81.34843445,81.16060638,80.50437927
